Station,StationName,Date,TMax,TMin
GHCND:USC00190120,AMHERST MA US,20010725,94,72
GHCND:USC00190120,AMHERST MA US,20010726,95,67
GHCND:USC00190120,AMHERST MA US,20010727,72,45
GHCND:USC00190120,AMHERST MA US,20010728,74,48
GHCND:USC00190120,AMHERST MA US,20010729,77,55
GHCND:USC00190120,AMHERST MA US,20010730,80,51
GHCND:USC00190120,AMHERST MA US,20010731,80,48
GHCND:USC00190120,AMHERST MA US,20010801,85,54
GHCND:USC00190120,AMHERST MA US,20010802,89,56
GHCND:USC00190120,AMHERST MA US,20010803,92,61
GHCND:USC00190120,AMHERST MA US,20010804,90,68
GHCND:USC00190120,AMHERST MA US,20010805,81,67
GHCND:USC00190120,AMHERST MA US,20010806,87,65
GHCND:USC00190120,AMHERST MA US,20010807,92,67
GHCND:USC00190120,AMHERST MA US,20010808,95,69
GHCND:USC00190120,AMHERST MA US,20010809,96,68
GHCND:USC00190120,AMHERST MA US,20010810,98,72
GHCND:USC00190120,AMHERST MA US,20010811,89,59
GHCND:USC00190120,AMHERST MA US,20010812,84,62
GHCND:USC00190120,AMHERST MA US,20010813,70,66
GHCND:USC00190120,AMHERST MA US,20010814,87,62
GHCND:USC00190120,AMHERST MA US,20010815,85,58
GHCND:USC00190120,AMHERST MA US,20010816,84,56
GHCND:USC00190120,AMHERST MA US,20010817,87,59
GHCND:USC00190120,AMHERST MA US,20010818,81,62
GHCND:USC00190120,AMHERST MA US,20010819,86,59
GHCND:USC00190120,AMHERST MA US,20010820,87,61
GHCND:USC00190120,AMHERST MA US,20010821,79,67
GHCND:USC00190120,AMHERST MA US,20010822,85,58
GHCND:USC00190120,AMHERST MA US,20010823,87,53
GHCND:USC00190120,AMHERST MA US,20010824,83,57
GHCND:USC00190120,AMHERST MA US,20010825,84,50
GHCND:USC00190120,AMHERST MA US,20010826,81,55
GHCND:USC00190120,AMHERST MA US,20010827,81,60
GHCND:USC00190120,AMHERST MA US,20010828,81,62
GHCND:USC00190120,AMHERST MA US,20010829,87,54
GHCND:USC00190120,AMHERST MA US,20010830,81,49
GHCND:USC00190120,AMHERST MA US,20010831,83,53
GHCND:USC00190120,AMHERST MA US,20010901,84,43
GHCND:USC00190120,AMHERST MA US,20010902,78,41
GHCND:USC00190120,AMHERST MA US,20010903,74,44
GHCND:USC00190120,AMHERST MA US,20010904,79,43
GHCND:USC00190120,AMHERST MA US,20010905,77,56
GHCND:USC00190120,AMHERST MA US,20010906,74,41
GHCND:USC00190120,AMHERST MA US,20010907,79,43
GHCND:USC00190120,AMHERST MA US,20010908,87,52
GHCND:USC00190120,AMHERST MA US,20010909,88,61
GHCND:USC00190120,AMHERST MA US,20010910,88,58
GHCND:USC00190120,AMHERST MA US,20010911,84,57
GHCND:USC00190120,AMHERST MA US,20010912,78,46
GHCND:USC00190120,AMHERST MA US,20010913,78,47
GHCND:USC00190120,AMHERST MA US,20010914,83,49
GHCND:USC00190120,AMHERST MA US,20010915,62,37
GHCND:USC00190120,AMHERST MA US,20010916,69,38
GHCND:USC00190120,AMHERST MA US,20010917,75,40
GHCND:USC00190120,AMHERST MA US,20010918,77,42
GHCND:USC00190120,AMHERST MA US,20010919,79,47
GHCND:USC00190120,AMHERST MA US,20010920,77,55
GHCND:USC00190120,AMHERST MA US,20010921,73,62
GHCND:USC00190120,AMHERST MA US,20010922,74,64
GHCND:USC00190120,AMHERST MA US,20010923,80,55
GHCND:USC00190120,AMHERST MA US,20010924,78,53
GHCND:USC00190120,AMHERST MA US,20010925,76,55
GHCND:USC00190120,AMHERST MA US,20010926,74,46
GHCND:USC00190120,AMHERST MA US,20010927,67,39
GHCND:USC00190120,AMHERST MA US,20010928,63,41
GHCND:USC00190120,AMHERST MA US,20010929,62,51
GHCND:USC00190120,AMHERST MA US,20010930,65,41
GHCND:USC00190120,AMHERST MA US,20011001,60,41
GHCND:USC00190120,AMHERST MA US,20011002,65,40
GHCND:USC00190120,AMHERST MA US,20011003,73,40
GHCND:USC00190120,AMHERST MA US,20011004,79,42
GHCND:USC00190120,AMHERST MA US,20011005,82,48
GHCND:USC00190120,AMHERST MA US,20011006,81,49
GHCND:USC00190120,AMHERST MA US,20011007,69,34
GHCND:USC00190120,AMHERST MA US,20011008,54,30
GHCND:USC00190120,AMHERST MA US,20011009,52,25
GHCND:USC00190120,AMHERST MA US,20011010,61,26
GHCND:USC00190120,AMHERST MA US,20011011,70,40
GHCND:USC00190120,AMHERST MA US,20011012,76,48
GHCND:USC00190120,AMHERST MA US,20011013,75,50
GHCND:USC00190120,AMHERST MA US,20011014,76,50
GHCND:USC00190120,AMHERST MA US,20011015,63,53
GHCND:USC00190120,AMHERST MA US,20011016,68,35
GHCND:USC00190120,AMHERST MA US,20011017,68,36
GHCND:USC00190120,AMHERST MA US,20011018,58,40
GHCND:USC00190120,AMHERST MA US,20011019,57,25
GHCND:USC00190120,AMHERST MA US,20011020,63,26
GHCND:USC00190120,AMHERST MA US,20011021,67,31
GHCND:USC00190120,AMHERST MA US,20011022,73,36
GHCND:USC00190120,AMHERST MA US,20011023,68,33
GHCND:USC00190120,AMHERST MA US,20011024,64,39
GHCND:USC00190120,AMHERST MA US,20011025,77,60
GHCND:USC00190120,AMHERST MA US,20011026,75,36
GHCND:USC00190120,AMHERST MA US,20011027,57,29
GHCND:USC00190120,AMHERST MA US,20011028,53,31
GHCND:USC00190120,AMHERST MA US,20011029,49,21
GHCND:USC00190120,AMHERST MA US,20011030,56,24
GHCND:USC00190120,AMHERST MA US,20011031,57,19
GHCND:USC00190120,AMHERST MA US,20011101,42,24
GHCND:USC00190120,AMHERST MA US,20011102,67,41
GHCND:USC00190120,AMHERST MA US,20011103,71,55
GHCND:USC00190120,AMHERST MA US,20011104,67,32
GHCND:USC00190120,AMHERST MA US,20011105,57,34
GHCND:USC00190120,AMHERST MA US,20011106,47,39
GHCND:USC00190120,AMHERST MA US,20011107,62,31
GHCND:USC00190120,AMHERST MA US,20011108,55,23
GHCND:USC00190120,AMHERST MA US,20011109,56,24
GHCND:USC00190120,AMHERST MA US,20011110,48,25
GHCND:USC00190120,AMHERST MA US,20011111,51,28
GHCND:USC00190120,AMHERST MA US,20011112,46,17
GHCND:USC00190120,AMHERST MA US,20011113,44,14
GHCND:USC00190120,AMHERST MA US,20011114,50,18
GHCND:USC00190120,AMHERST MA US,20011115,53,27
GHCND:USC00190120,AMHERST MA US,20011116,63,42
GHCND:USC00190120,AMHERST MA US,20011117,69,31
GHCND:USC00190120,AMHERST MA US,20011118,47,21
GHCND:USC00190120,AMHERST MA US,20011119,59,22
GHCND:USC00190120,AMHERST MA US,20011120,52,43
GHCND:USC00190120,AMHERST MA US,20011121,49,22
GHCND:USC00190120,AMHERST MA US,20011122,45,22
GHCND:USC00190120,AMHERST MA US,20011123,55,25
GHCND:USC00190120,AMHERST MA US,20011124,54,26
GHCND:USC00190120,AMHERST MA US,20011125,46,38
GHCND:USC00190120,AMHERST MA US,20011126,61,43
GHCND:USC00190120,AMHERST MA US,20011127,60,19
GHCND:USC00190120,AMHERST MA US,20011128,50,31
GHCND:USC00190120,AMHERST MA US,20011129,61,38
GHCND:USC00190120,AMHERST MA US,20011130,42,36
GHCND:USC00190120,AMHERST MA US,20011201,63,42
GHCND:USC00190120,AMHERST MA US,20011202,69,39
GHCND:USC00190120,AMHERST MA US,20011203,51,23
GHCND:USC00190120,AMHERST MA US,20011204,53,23
GHCND:USC00190120,AMHERST MA US,20011205,59,25
GHCND:USC00190120,AMHERST MA US,20011206,67,41
GHCND:USC00190120,AMHERST MA US,20011207,68,34
GHCND:USC00190120,AMHERST MA US,20011208,55,23
GHCND:USC00190120,AMHERST MA US,20011209,39,24
GHCND:USC00190120,AMHERST MA US,20011210,40,14
GHCND:USC00190120,AMHERST MA US,20011211,35,21
GHCND:USC00190120,AMHERST MA US,20011212,45,20
GHCND:USC00190120,AMHERST MA US,20011213,42,27
GHCND:USC00190120,AMHERST MA US,20011214,39,33
GHCND:USC00190120,AMHERST MA US,20011215,48,35
GHCND:USC00190120,AMHERST MA US,20011216,41,24
GHCND:USC00190120,AMHERST MA US,20011217,30,25
GHCND:USC00190120,AMHERST MA US,20011218,35,28
GHCND:USC00190120,AMHERST MA US,20011219,42,28
GHCND:USC00190120,AMHERST MA US,20011220,46,25
GHCND:USC00190120,AMHERST MA US,20011221,42,28
GHCND:USC00190120,AMHERST MA US,20011222,38,18
GHCND:USC00190120,AMHERST MA US,20011223,37,14
GHCND:USC00190120,AMHERST MA US,20011224,42,15
GHCND:USC00190120,AMHERST MA US,20011225,40,18
GHCND:USC00190120,AMHERST MA US,20011226,38,27
GHCND:USC00190120,AMHERST MA US,20011227,37,13
GHCND:USC00190120,AMHERST MA US,20011228,32,11
GHCND:USC00190120,AMHERST MA US,20011229,36,9
GHCND:USC00190120,AMHERST MA US,20011230,37,18
GHCND:USC00190120,AMHERST MA US,20011231,35,15
GHCND:USC00190120,AMHERST MA US,20020101,33,9
GHCND:USC00190120,AMHERST MA US,20020102,33,10
GHCND:USC00190120,AMHERST MA US,20020103,37,12
GHCND:USC00190120,AMHERST MA US,20020104,38,13
GHCND:USC00190120,AMHERST MA US,20020105,36,18
GHCND:USC00190120,AMHERST MA US,20020106,38,24
GHCND:USC00190120,AMHERST MA US,20020107,40,24
GHCND:USC00190120,AMHERST MA US,20020108,35,5
GHCND:USC00190120,AMHERST MA US,20020109,38,5
GHCND:USC00190120,AMHERST MA US,20020110,38,23
GHCND:USC00190120,AMHERST MA US,20020111,48,29
GHCND:USC00190120,AMHERST MA US,20020112,39,28
GHCND:USC00190120,AMHERST MA US,20020113,44,31
GHCND:USC00190120,AMHERST MA US,20020114,38,22
GHCND:USC00190120,AMHERST MA US,20020115,36,26
GHCND:USC00190120,AMHERST MA US,20020116,38,30
GHCND:USC00190120,AMHERST MA US,20020117,39,29
GHCND:USC00190120,AMHERST MA US,20020118,43,22
GHCND:USC00190120,AMHERST MA US,20020119,36,19
GHCND:USC00190120,AMHERST MA US,20020120,29,6
GHCND:USC00190120,AMHERST MA US,20020121,38,11
GHCND:USC00190120,AMHERST MA US,20020122,37,13
GHCND:USC00190120,AMHERST MA US,20020123,43,18
GHCND:USC00190120,AMHERST MA US,20020124,53,24
GHCND:USC00190120,AMHERST MA US,20020125,42,29
GHCND:USC00190120,AMHERST MA US,20020126,42,25
GHCND:USC00190120,AMHERST MA US,20020127,54,21
GHCND:USC00190120,AMHERST MA US,20020128,55,21
GHCND:USC00190120,AMHERST MA US,20020129,53,24
GHCND:USC00190120,AMHERST MA US,20020130,52,24
GHCND:USC00190120,AMHERST MA US,20020131,44,30
GHCND:USC00190120,AMHERST MA US,20020201,31,27
GHCND:USC00190120,AMHERST MA US,20020202,40,22
GHCND:USC00190120,AMHERST MA US,20020203,30,12
GHCND:USC00190120,AMHERST MA US,20020204,38,13
GHCND:USC00190120,AMHERST MA US,20020205,40,15
GHCND:USC00190120,AMHERST MA US,20020206,29,13
GHCND:USC00190120,AMHERST MA US,20020207,39,18
GHCND:USC00190120,AMHERST MA US,20020208,40,21
GHCND:USC00190120,AMHERST MA US,20020209,47,22
GHCND:USC00190120,AMHERST MA US,20020210,34,17
GHCND:USC00190120,AMHERST MA US,20020211,49,24
GHCND:USC00190120,AMHERST MA US,20020212,37,11
GHCND:USC00190120,AMHERST MA US,20020213,39,14
GHCND:USC00190120,AMHERST MA US,20020214,39,9
GHCND:USC00190120,AMHERST MA US,20020215,39,8
GHCND:USC00190120,AMHERST MA US,20020216,47,29
GHCND:USC00190120,AMHERST MA US,20020217,55,28
GHCND:USC00190120,AMHERST MA US,20020218,37,26
GHCND:USC00190120,AMHERST MA US,20020219,38,15
GHCND:USC00190120,AMHERST MA US,20020220,51,15
GHCND:USC00190120,AMHERST MA US,20020221,51,22
GHCND:USC00190120,AMHERST MA US,20020222,58,33
GHCND:USC00190120,AMHERST MA US,20020223,45,25
GHCND:USC00190120,AMHERST MA US,20020224,44,20
GHCND:USC00190120,AMHERST MA US,20020225,47,23
GHCND:USC00190120,AMHERST MA US,20020226,53,27
GHCND:USC00190120,AMHERST MA US,20020227,63,39
GHCND:USC00190120,AMHERST MA US,20020228,42,22
GHCND:USC00190120,AMHERST MA US,20020301,36,15
GHCND:USC00190120,AMHERST MA US,20020302,44,18
GHCND:USC00190120,AMHERST MA US,20020303,49,21
GHCND:USC00190120,AMHERST MA US,20020304,61,28
GHCND:USC00190120,AMHERST MA US,20020305,35,17
GHCND:USC00190120,AMHERST MA US,20020306,33,19
GHCND:USC00190120,AMHERST MA US,20020307,53,23
GHCND:USC00190120,AMHERST MA US,20020308,58,27
GHCND:USC00190120,AMHERST MA US,20020309,64,30
GHCND:USC00190120,AMHERST MA US,20020310,62,40
GHCND:USC00190120,AMHERST MA US,20020311,42,23
GHCND:USC00190120,AMHERST MA US,20020312,38,24
GHCND:USC00190120,AMHERST MA US,20020313,40,24
GHCND:USC00190120,AMHERST MA US,20020314,40,27
GHCND:USC00190120,AMHERST MA US,20020315,61,32
GHCND:USC00190120,AMHERST MA US,20020316,48,38
GHCND:USC00190120,AMHERST MA US,20020317,49,22
GHCND:USC00190120,AMHERST MA US,20020318,44,26
GHCND:USC00190120,AMHERST MA US,20020319,34,29
GHCND:USC00190120,AMHERST MA US,20020320,43,32
GHCND:USC00190120,AMHERST MA US,20020321,38,27
GHCND:USC00190120,AMHERST MA US,20020322,48,15
GHCND:USC00190120,AMHERST MA US,20020323,29,13
GHCND:USC00190120,AMHERST MA US,20020324,42,25
GHCND:USC00190120,AMHERST MA US,20020325,49,32
GHCND:USC00190120,AMHERST MA US,20020326,45,32
GHCND:USC00190120,AMHERST MA US,20020327,39,33
GHCND:USC00190120,AMHERST MA US,20020328,47,27
GHCND:USC00190120,AMHERST MA US,20020329,53,25
GHCND:USC00190120,AMHERST MA US,20020330,60,29
GHCND:USC00190120,AMHERST MA US,20020331,63,37
GHCND:USC00190120,AMHERST MA US,20020401,63,41
GHCND:USC00190120,AMHERST MA US,20020402,57,32
GHCND:USC00190120,AMHERST MA US,20020403,57,39
GHCND:USC00190120,AMHERST MA US,20020404,69,28
GHCND:USC00190120,AMHERST MA US,20020405,47,20
GHCND:USC00190120,AMHERST MA US,20020406,43,25
GHCND:USC00190120,AMHERST MA US,20020407,44,18
GHCND:USC00190120,AMHERST MA US,20020408,49,20
GHCND:USC00190120,AMHERST MA US,20020409,57,40
GHCND:USC00190120,AMHERST MA US,20020410,73,47
GHCND:USC00190120,AMHERST MA US,20020411,63,33
GHCND:USC00190120,AMHERST MA US,20020412,63,29
GHCND:USC00190120,AMHERST MA US,20020413,67,33
GHCND:USC00190120,AMHERST MA US,20020414,72,49
GHCND:USC00190120,AMHERST MA US,20020415,74,56
GHCND:USC00190120,AMHERST MA US,20020416,77,49
GHCND:USC00190120,AMHERST MA US,20020417,90,52
GHCND:USC00190120,AMHERST MA US,20020418,93,57
GHCND:USC00190120,AMHERST MA US,20020419,90,58
GHCND:USC00190120,AMHERST MA US,20020420,76,45
GHCND:USC00190120,AMHERST MA US,20020421,64,36
GHCND:USC00190120,AMHERST MA US,20020422,54,38
GHCND:USC00190120,AMHERST MA US,20020423,39,34
GHCND:USC00190120,AMHERST MA US,20020424,48,27
GHCND:USC00190120,AMHERST MA US,20020425,60,25
GHCND:USC00190120,AMHERST MA US,20020426,58,29
GHCND:USC00190120,AMHERST MA US,20020427,49,25
GHCND:USC00190120,AMHERST MA US,20020428,59,36
GHCND:USC00190120,AMHERST MA US,20020429,49,40
GHCND:USC00190120,AMHERST MA US,20020430,44,35
GHCND:USC00190120,AMHERST MA US,20020501,54,34
GHCND:USC00190120,AMHERST MA US,20020502,58,36
GHCND:USC00190120,AMHERST MA US,20020503,49,39
GHCND:USC00190120,AMHERST MA US,20020504,53,34
GHCND:USC00190120,AMHERST MA US,20020505,68,37
GHCND:USC00190120,AMHERST MA US,20020506,74,38
GHCND:USC00190120,AMHERST MA US,20020507,78,45
GHCND:USC00190120,AMHERST MA US,20020508,78,52
GHCND:USC00190120,AMHERST MA US,20020509,70,49
GHCND:USC00190120,AMHERST MA US,20020510,58,47
GHCND:USC00190120,AMHERST MA US,20020511,75,41
GHCND:USC00190120,AMHERST MA US,20020512,66,47
GHCND:USC00190120,AMHERST MA US,20020513,54,43
GHCND:USC00190120,AMHERST MA US,20020514,49,42
GHCND:USC00190120,AMHERST MA US,20020515,59,40
GHCND:USC00190120,AMHERST MA US,20020516,62,37
GHCND:USC00190120,AMHERST MA US,20020517,79,44
GHCND:USC00190120,AMHERST MA US,20020518,70,39
GHCND:USC00190120,AMHERST MA US,20020519,48,30
GHCND:USC00190120,AMHERST MA US,20020520,56,27
GHCND:USC00190120,AMHERST MA US,20020521,56,28
GHCND:USC00190120,AMHERST MA US,20020522,60,32
GHCND:USC00190120,AMHERST MA US,20020523,69,35
GHCND:USC00190120,AMHERST MA US,20020524,77,42
GHCND:USC00190120,AMHERST MA US,20020525,83,46
GHCND:USC00190120,AMHERST MA US,20020526,69,47
GHCND:USC00190120,AMHERST MA US,20020527,64,50
GHCND:USC00190120,AMHERST MA US,20020528,79,54
GHCND:USC00190120,AMHERST MA US,20020529,78,60
GHCND:USC00190120,AMHERST MA US,20020530,79,62
GHCND:USC00190120,AMHERST MA US,20020531,82,63
GHCND:USC00190120,AMHERST MA US,20020601,82,54
GHCND:USC00190120,AMHERST MA US,20020602,85,57
GHCND:USC00190120,AMHERST MA US,20020603,73,40
GHCND:USC00190120,AMHERST MA US,20020604,69,38
GHCND:USC00190120,AMHERST MA US,20020605,73,45
GHCND:USC00190120,AMHERST MA US,20020606,76,62
GHCND:USC00190120,AMHERST MA US,20020607,68,54
GHCND:USC00190120,AMHERST MA US,20020608,67,42
GHCND:USC00190120,AMHERST MA US,20020609,72,46
GHCND:USC00190120,AMHERST MA US,20020610,81,53
GHCND:USC00190120,AMHERST MA US,20020611,78,56
GHCND:USC00190120,AMHERST MA US,20020612,90,58
GHCND:USC00190120,AMHERST MA US,20020613,64,43
GHCND:USC00190120,AMHERST MA US,20020614,67,53
GHCND:USC00190120,AMHERST MA US,20020615,66,53
GHCND:USC00190120,AMHERST MA US,20020616,57,49
GHCND:USC00190120,AMHERST MA US,20020617,60,49
GHCND:USC00190120,AMHERST MA US,20020618,75,47
GHCND:USC00190120,AMHERST MA US,20020619,78,52
GHCND:USC00190120,AMHERST MA US,20020620,82,54
GHCND:USC00190120,AMHERST MA US,20020621,83,54
GHCND:USC00190120,AMHERST MA US,20020622,85,60
GHCND:USC00190120,AMHERST MA US,20020623,81,65
GHCND:USC00190120,AMHERST MA US,20020624,85,66
GHCND:USC00190120,AMHERST MA US,20020625,85,49
GHCND:USC00190120,AMHERST MA US,20020626,83,56
GHCND:USC00190120,AMHERST MA US,20020627,92,67
GHCND:USC00190120,AMHERST MA US,20020628,90,65
GHCND:USC00190120,AMHERST MA US,20020629,83,57
GHCND:USC00190120,AMHERST MA US,20020630,87,59
GHCND:USC00190120,AMHERST MA US,20020701,90,64
GHCND:USC00190120,AMHERST MA US,20020702,88,65
GHCND:USC00190120,AMHERST MA US,20020703,94,68
GHCND:USC00190120,AMHERST MA US,20020704,96,68
GHCND:USC00190120,AMHERST MA US,20020705,95,64
GHCND:USC00190120,AMHERST MA US,20020706,78,55
GHCND:USC00190120,AMHERST MA US,20020707,82,56
GHCND:USC00190120,AMHERST MA US,20020708,82,55
GHCND:USC00190120,AMHERST MA US,20020709,90,58
GHCND:USC00190120,AMHERST MA US,20020710,87,63
GHCND:USC00190120,AMHERST MA US,20020711,79,45
GHCND:USC00190120,AMHERST MA US,20020712,75,45
GHCND:USC00190120,AMHERST MA US,20020713,80,51
GHCND:USC00190120,AMHERST MA US,20020714,86,59
GHCND:USC00190120,AMHERST MA US,20020715,85,60
GHCND:USC00190120,AMHERST MA US,20020716,88,60
GHCND:USC00190120,AMHERST MA US,20020717,81,52
GHCND:USC00190120,AMHERST MA US,20020718,89,69
GHCND:USC00190120,AMHERST MA US,20020719,92,69
GHCND:USC00190120,AMHERST MA US,20020720,81,66
GHCND:USC00190120,AMHERST MA US,20020721,85,67
GHCND:USC00190120,AMHERST MA US,20020722,84,66
GHCND:USC00190120,AMHERST MA US,20020723,89,69
GHCND:USC00190120,AMHERST MA US,20020724,94,61
GHCND:USC00190120,AMHERST MA US,20020725,78,49
GHCND:USC00190120,AMHERST MA US,20020726,78,52
GHCND:USC00190120,AMHERST MA US,20020727,74,55
GHCND:USC00190120,AMHERST MA US,20020728,74,62
GHCND:USC00190120,AMHERST MA US,20020729,76,66
GHCND:USC00190120,AMHERST MA US,20020730,92,66
GHCND:USC00190120,AMHERST MA US,20020731,92,62
GHCND:USC00190120,AMHERST MA US,20020801,92,62
GHCND:USC00190120,AMHERST MA US,20020802,95,65
GHCND:USC00190120,AMHERST MA US,20020803,90,61
GHCND:USC00190120,AMHERST MA US,20020804,92,63
GHCND:USC00190120,AMHERST MA US,20020805,91,67
GHCND:USC00190120,AMHERST MA US,20020806,90,65
GHCND:USC00190120,AMHERST MA US,20020807,73,52
GHCND:USC00190120,AMHERST MA US,20020808,79,49
GHCND:USC00190120,AMHERST MA US,20020809,80,48
GHCND:USC00190120,AMHERST MA US,20020810,84,53
GHCND:USC00190120,AMHERST MA US,20020811,88,58
GHCND:USC00190120,AMHERST MA US,20020812,92,62
GHCND:USC00190120,AMHERST MA US,20020813,95,64
GHCND:USC00190120,AMHERST MA US,20020814,97,66
GHCND:USC00190120,AMHERST MA US,20020815,97,68
GHCND:USC00190120,AMHERST MA US,20020816,93,72
GHCND:USC00190120,AMHERST MA US,20020817,94,67
GHCND:USC00190120,AMHERST MA US,20020818,94,67
GHCND:USC00190120,AMHERST MA US,20020819,96,62
GHCND:USC00190120,AMHERST MA US,20020820,93,62
GHCND:USC00190120,AMHERST MA US,20020821,83,52
GHCND:USC00190120,AMHERST MA US,20020822,85,54
GHCND:USC00190120,AMHERST MA US,20020823,83,57
GHCND:USC00190120,AMHERST MA US,20020824,79,53
GHCND:USC00190120,AMHERST MA US,20020825,65,54
GHCND:USC00190120,AMHERST MA US,20020826,84,50
GHCND:USC00190120,AMHERST MA US,20020827,84,54
GHCND:USC00190120,AMHERST MA US,20020828,86,57
GHCND:USC00190120,AMHERST MA US,20020829,86,57
GHCND:USC00190120,AMHERST MA US,20020830,62,57
GHCND:USC00190120,AMHERST MA US,20020831,80,55
GHCND:USC00190120,AMHERST MA US,20020901,73,48
GHCND:USC00190120,AMHERST MA US,20020902,68,48
GHCND:USC00190120,AMHERST MA US,20020903,68,58
GHCND:USC00190120,AMHERST MA US,20020904,82,63
GHCND:USC00190120,AMHERST MA US,20020905,86,53
GHCND:USC00190120,AMHERST MA US,20020906,86,53
GHCND:USC00190120,AMHERST MA US,20020907,83,44
GHCND:USC00190120,AMHERST MA US,20020908,84,48
GHCND:USC00190120,AMHERST MA US,20020909,88,51
GHCND:USC00190120,AMHERST MA US,20020910,93,56
GHCND:USC00190120,AMHERST MA US,20020911,93,60
GHCND:USC00190120,AMHERST MA US,20020912,77,44
GHCND:USC00190120,AMHERST MA US,20020913,71,42
GHCND:USC00190120,AMHERST MA US,20020914,81,45
GHCND:USC00190120,AMHERST MA US,20020915,83,53
GHCND:USC00190120,AMHERST MA US,20020916,79,68
GHCND:USC00190120,AMHERST MA US,20020917,82,55
GHCND:USC00190120,AMHERST MA US,20020918,61,49
GHCND:USC00190120,AMHERST MA US,20020919,80,51
GHCND:USC00190120,AMHERST MA US,20020920,79,51
GHCND:USC00190120,AMHERST MA US,20020921,80,62
GHCND:USC00190120,AMHERST MA US,20020922,81,62
GHCND:USC00190120,AMHERST MA US,20020923,83,69
GHCND:USC00190120,AMHERST MA US,20020924,76,49
GHCND:USC00190120,AMHERST MA US,20020925,77,46
GHCND:USC00190120,AMHERST MA US,20020926,77,49
GHCND:USC00190120,AMHERST MA US,20020927,60,53
GHCND:USC00190120,AMHERST MA US,20020928,66,54
GHCND:USC00190120,AMHERST MA US,20020929,74,40
GHCND:USC00190120,AMHERST MA US,20020930,68,40
GHCND:USC00190120,AMHERST MA US,20021001,73,45
GHCND:USC00190120,AMHERST MA US,20021002,80,56
GHCND:USC00190120,AMHERST MA US,20021003,86,58
GHCND:USC00190120,AMHERST MA US,20021004,68,54
GHCND:USC00190120,AMHERST MA US,20021005,71,53
GHCND:USC00190120,AMHERST MA US,20021006,81,41
GHCND:USC00190120,AMHERST MA US,20021007,67,40
GHCND:USC00190120,AMHERST MA US,20021008,68,35
GHCND:USC00190120,AMHERST MA US,20021009,63,34
GHCND:USC00190120,AMHERST MA US,20021010,60,36
GHCND:USC00190120,AMHERST MA US,20021011,62,51
GHCND:USC00190120,AMHERST MA US,20021012,57,52
GHCND:USC00190120,AMHERST MA US,20021013,57,52
GHCND:USC00190120,AMHERST MA US,20021014,59,43
GHCND:USC00190120,AMHERST MA US,20021015,57,27
GHCND:USC00190120,AMHERST MA US,20021016,57,27
GHCND:USC00190120,AMHERST MA US,20021017,54,41
GHCND:USC00190120,AMHERST MA US,20021018,63,39
GHCND:USC00190120,AMHERST MA US,20021019,63,32
GHCND:USC00190120,AMHERST MA US,20021020,59,36
GHCND:USC00190120,AMHERST MA US,20021021,59,29
GHCND:USC00190120,AMHERST MA US,20021022,59,25
GHCND:USC00190120,AMHERST MA US,20021023,45,26
GHCND:USC00190120,AMHERST MA US,20021024,48,22
GHCND:USC00190120,AMHERST MA US,20021025,51,22
GHCND:USC00190120,AMHERST MA US,20021026,55,24
GHCND:USC00190120,AMHERST MA US,20021027,48,38
GHCND:USC00190120,AMHERST MA US,20021028,61,33
GHCND:USC00190120,AMHERST MA US,20021029,52,23
GHCND:USC00190120,AMHERST MA US,20021030,45,24
GHCND:USC00190120,AMHERST MA US,20021031,45,23
GHCND:USC00190120,AMHERST MA US,20021101,52,21
GHCND:USC00190120,AMHERST MA US,20021102,52,22
GHCND:USC00190120,AMHERST MA US,20021103,41,26
GHCND:USC00190120,AMHERST MA US,20021104,43,25
GHCND:USC00190120,AMHERST MA US,20021105,47,28
GHCND:USC00190120,AMHERST MA US,20021106,49,29
GHCND:USC00190120,AMHERST MA US,20021107,42,35
GHCND:USC00190120,AMHERST MA US,20021108,43,25
GHCND:USC00190120,AMHERST MA US,20021109,60,25
GHCND:USC00190120,AMHERST MA US,20021110,61,35
GHCND:USC00190120,AMHERST MA US,20021111,68,52
GHCND:USC00190120,AMHERST MA US,20021112,67,41
GHCND:USC00190120,AMHERST MA US,20021113,50,43
GHCND:USC00190120,AMHERST MA US,20021114,48,30
GHCND:USC00190120,AMHERST MA US,20021115,48,30
GHCND:USC00190120,AMHERST MA US,20021116,62,35
GHCND:USC00190120,AMHERST MA US,20021117,37,29
GHCND:USC00190120,AMHERST MA US,20021118,37,33
GHCND:USC00190120,AMHERST MA US,20021119,41,30
GHCND:USC00190120,AMHERST MA US,20021120,38,31
GHCND:USC00190120,AMHERST MA US,20021121,45,30
GHCND:USC00190120,AMHERST MA US,20021122,39,31
GHCND:USC00190120,AMHERST MA US,20021123,44,35
GHCND:USC00190120,AMHERST MA US,20021124,42,34
GHCND:USC00190120,AMHERST MA US,20021125,45,30
GHCND:USC00190120,AMHERST MA US,20021126,41,29
GHCND:USC00190120,AMHERST MA US,20021127,34,28
GHCND:USC00190120,AMHERST MA US,20021128,37,7
GHCND:USC00190120,AMHERST MA US,20021129,34,8
GHCND:USC00190120,AMHERST MA US,20021130,35,24
GHCND:USC00190120,AMHERST MA US,20021201,44,25
GHCND:USC00190120,AMHERST MA US,20021202,33,21
GHCND:USC00190120,AMHERST MA US,20021203,36,14
GHCND:USC00190120,AMHERST MA US,20021204,36,8
GHCND:USC00190120,AMHERST MA US,20021205,36,7
